Country Name,Country Code,Series Name,Series Code,Year,Value
West Bank and Gaza,PSE,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2022,15.4
West Bank and Gaza,PSE,Access to electricity (% of population),EG.ELC.ACCS.ZS,2022,100.0
West Bank and Gaza,PSE,"Population, total",SP.POP.TOTL,2022,5043612.0
"Yemen, Rep.",YEM,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,2022,0.287369793942245
"Yemen, Rep.",YEM,Forest area (% of land area),AG.LND.FRST.ZS,2022,1.03983180862549
"Yemen, Rep.",YEM,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2022,68.9495345137687
"Yemen, Rep.",YEM,Access to electricity (% of population),EG.ELC.ACCS.ZS,2022,76.0
"Yemen, Rep.",YEM,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,2022,48.8
"Yemen, Rep.",YEM,"Population, total",SP.POP.TOTL,2022,38222876.0
Zambia,ZMB,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2022,1298.8480495593
Zambia,ZMB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2022,5.21122360356247
Zambia,ZMB,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2022,35.2838210182449
Zambia,ZMB,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,2022,0.524548827570452
Zambia,ZMB,Forest area (% of land area),AG.LND.FRST.ZS,2022,59.7769691548178
Zambia,ZMB,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2022,800.674873527651
Zambia,ZMB,Access to electricity (% of population),EG.ELC.ACCS.ZS,2022,47.8
Zambia,ZMB,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,2022,9.7
Zambia,ZMB,"Population, total",SP.POP.TOTL,2022,20152938.0
Zimbabwe,ZWE,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2022,1369.19761495571
Zimbabwe,ZWE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2022,6.13926327570213
Zimbabwe,ZWE,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2022,46.4723635392825
Zimbabwe,ZWE,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,2022,0.719220842842293
Zimbabwe,ZWE,Forest area (% of land area),AG.LND.FRST.ZS,2022,44.8557321959416
Zimbabwe,ZWE,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2022,416.586875381392
Zimbabwe,ZWE,Access to electricity (% of population),EG.ELC.ACCS.ZS,2022,50.1
Zimbabwe,ZWE,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,2022,30.5
Zimbabwe,ZWE,"Population, total",SP.POP.TOTL,2022,16069056.0
Africa Eastern and Southern,AFE,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2022,1440.43036630175
Africa Eastern and Southern,AFE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2022,3.72271692296214
Africa Eastern and Southern,AFE,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2022,26.3210526613761
Africa Eastern and Southern,AFE,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,2022,0.858131540848484
Africa Eastern and Southern,AFE,Forest area (% of land area),AG.LND.FRST.ZS,2022,29.7372051021705
Africa Eastern and Southern,AFE,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2022,562.060699360646
Africa Eastern and Southern,AFE,Access to electricity (% of population),EG.ELC.ACCS.ZS,2022,48.8012579607658
Africa Eastern and Southern,AFE,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,2022,21.9964562319101
Africa Eastern and Southern,AFE,"Population, total",SP.POP.TOTL,2022,731821393.0
Africa Western and Central,AFW,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2022,1757.45658962159
Africa Western and Central,AFW,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2022,4.47279468511532
Africa Western and Central,AFW,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2022,23.0816586357113
Africa Western and Central,AFW,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,2022,0.521524499284441
Africa Western and Central,AFW,Forest area (% of land area),AG.LND.FRST.ZS,2022,19.6474877713602
Africa Western and Central,AFW,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2022,351.913061564233
Africa Western and Central,AFW,Access to electricity (% of population),EG.ELC.ACCS.ZS,2022,55.6866829669796
Africa Western and Central,AFW,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,2022,21.777317719367
Africa Western and Central,AFW,"Population, total",SP.POP.TOTL,2022,497387180.0
Arab World,ARB,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2022,6351.57184174657
Arab World,ARB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2022,7.00775934349392
Arab World,ARB,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2022,48.6378194883718
Arab World,ARB,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,2022,4.51655911861293
Arab World,ARB,Forest area (% of land area),AG.LND.FRST.ZS,2022,2.77355392704447
Arab World,ARB,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2022,1780.22285816424
Arab World,ARB,Access to electricity (% of population),EG.ELC.ACCS.ZS,2022,90.6545179070033
Arab World,ARB,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,2022,86.763430122317
Arab World,ARB,"Population, total",SP.POP.TOTL,2022,471352066.0
Caribbean small states,CSS,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2022,15207.5837552377
Caribbean small states,CSS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2022,14.8851030062619
Caribbean small states,CSS,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2022,36.151204786258
Caribbean small states,CSS,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,2022,8.59213618807687
Caribbean small states,CSS,Forest area (% of land area),AG.LND.FRST.ZS,2022,89.581856825428
Caribbean small states,CSS,Access to electricity (% of population),EG.ELC.ACCS.ZS,2022,98.3064221501297
Caribbean small states,CSS,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,2022,96.7487530990748
Caribbean small states,CSS,"Population, total",SP.POP.TOTL,2022,4497310.0
Central Europe and the Baltics,CEB,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2022,16397.2583916271
Central Europe and the Baltics,CEB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2022,4.04227221314891
Central Europe and the Baltics,CEB,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2022,27.3806317184565
Central Europe and the Baltics,CEB,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,2022,6.77183501445676
Central Europe and the Baltics,CEB,Forest area (% of land area),AG.LND.FRST.ZS,2022,34.6188570565974
Central Europe and the Baltics,CEB,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2022,2683.1570949953
Central Europe and the Baltics,CEB,Access to electricity (% of population),EG.ELC.ACCS.ZS,2022,100.0
Central Europe and the Baltics,CEB,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,2022,100.0
Central Europe and the Baltics,CEB,"Population, total",SP.POP.TOTL,2022,100071871.0
Early-demographic dividend,EAR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2022,3669.67144770881
Early-demographic dividend,EAR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2022,6.02119005770159
Early-demographic dividend,EAR,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2022,35.0333114712033
Early-demographic dividend,EAR,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,2022,2.41944100399443
Early-demographic dividend,EAR,Forest area (% of land area),AG.LND.FRST.ZS,2022,22.6533885340928
Early-demographic dividend,EAR,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2022,943.128344625501
Early-demographic dividend,EAR,Access to electricity (% of population),EG.ELC.ACCS.ZS,2022,95.1575744950744
Early-demographic dividend,EAR,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,2022,69.9427819751172
Early-demographic dividend,EAR,"Population, total",SP.POP.TOTL,2022,3470644834.0
East Asia & Pacific,EAS,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2022,12298.2762533191
East Asia & Pacific,EAS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2022,2.9996184966993
East Asia & Pacific,EAS,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2022,34.9268472299649
East Asia & Pacific,EAS,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,2022,7.06418419646893
East Asia & Pacific,EAS,Forest area (% of land area),AG.LND.FRST.ZS,2022,27.2266471169087
East Asia & Pacific,EAS,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2022,2321.49962014263
East Asia & Pacific,EAS,Access to electricity (% of population),EG.ELC.ACCS.ZS,2022,98.2139059282726
East Asia & Pacific,EAS,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,2022,84.8268678976187
East Asia & Pacific,EAS,"Population, total",SP.POP.TOTL,2022,2379617118.0
East Asia & Pacific (excluding high income),EAP,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2022,9200.23508783493
East Asia & Pacific (excluding high income),EAP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2022,3.54811147025219
East Asia & Pacific (excluding high income),EAP,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2022,37.9192668938292
East Asia & Pacific (excluding high income),EAP,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,2022,6.77992863279642
East Asia & Pacific (excluding high income),EAP,Forest area (% of land area),AG.LND.FRST.ZS,2022,30.5605968976033
East Asia & Pacific (excluding high income),EAP,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2022,2124.8762701815
East Asia & Pacific (excluding high income),EAP,Access to electricity (% of population),EG.ELC.ACCS.ZS,2022,98.0273720891056
East Asia & Pacific (excluding high income),EAP,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,2022,83.3048333335027
East Asia & Pacific (excluding high income),EAP,"Population, total",SP.POP.TOTL,2022,2133560408.0
East Asia & Pacific (IDA & IBRD countries),TEA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2022,9303.52211202573
East Asia & Pacific (IDA & IBRD countries),TEA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2022,3.54808390633295
East Asia & Pacific (IDA & IBRD countries),TEA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2022,37.9128570851469
East Asia & Pacific (IDA & IBRD countries),TEA,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,2022,6.83682797672911
East Asia & Pacific (IDA & IBRD countries),TEA,Forest area (% of land area),AG.LND.FRST.ZS,2022,30.4169723411631
East Asia & Pacific (IDA & IBRD countries),TEA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2022,2143.54847654303
East Asia & Pacific (IDA & IBRD countries),TEA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2022,98.5687468444318
East Asia & Pacific (IDA & IBRD countries),TEA,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,2022,84.1759836820185
East Asia & Pacific (IDA & IBRD countries),TEA,"Population, total",SP.POP.TOTL,2022,2107261123.0
Euro area,EMU,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2022,38051.0445374525
Euro area,EMU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2022,3.6592192433758
Euro area,EMU,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2022,22.3269795807324
Euro area,EMU,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,2022,6.04271643704466
Euro area,EMU,Forest area (% of land area),AG.LND.FRST.ZS,2022,38.6983532052914
Euro area,EMU,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2022,2945.12300052697
Euro area,EMU,Access to electricity (% of population),EG.ELC.ACCS.ZS,2022,100.0
Euro area,EMU,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,2022,100.0
Euro area,EMU,"Population, total",SP.POP.TOTL,2022,348200155.0
Europe & Central Asia,ECS,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2022,25418.8606318264
Europe & Central Asia,ECS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2022,3.39087777130349
Europe & Central Asia,ECS,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2022,24.1726367014579
Europe & Central Asia,ECS,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,2022,6.85506904958575
Europe & Central Asia,ECS,Forest area (% of land area),AG.LND.FRST.ZS,2022,38.5583485988133
Europe & Central Asia,ECS,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2022,3028.85090151607
Europe & Central Asia,ECS,Access to electricity (% of population),EG.ELC.ACCS.ZS,2022,99.9977315530878
Europe & Central Asia,ECS,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,2022,97.6024998094723
Europe & Central Asia,ECS,"Population, total",SP.POP.TOTL,2022,924234471.0
Europe & Central Asia (excluding high income),ECA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2022,7898.44899906048
Europe & Central Asia (excluding high income),ECA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2022,3.07901753477167
Europe & Central Asia (excluding high income),ECA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2022,30.8625051524798
Europe & Central Asia (excluding high income),ECA,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,2022,5.05570589189862
Europe & Central Asia (excluding high income),ECA,Forest area (% of land area),AG.LND.FRST.ZS,2022,11.2412501066395
Europe & Central Asia (excluding high income),ECA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2022,1894.86137320559
Europe & Central Asia (excluding high income),ECA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2022,99.9915875475848
Europe & Central Asia (excluding high income),ECA,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,2022,91.1755024472711
Europe & Central Asia (excluding high income),ECA,"Population, total",SP.POP.TOTL,2022,250514347.0
Europe & Central Asia (IDA & IBRD countries),TEC,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2022,9668.43621903069
Europe & Central Asia (IDA & IBRD countries),TEC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2022,1.95197902081506
Europe & Central Asia (IDA & IBRD countries),TEC,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2022,30.8110750148446
Europe & Central Asia (IDA & IBRD countries),TEC,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,2022,7.89342522267662
Europe & Central Asia (IDA & IBRD countries),TEC,Forest area (% of land area),AG.LND.FRST.ZS,2022,39.330389676677
Europe & Central Asia (IDA & IBRD countries),TEC,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2022,3138.85603316966
Europe & Central Asia (IDA & IBRD countries),TEC,Access to electricity (% of population),EG.ELC.ACCS.ZS,2022,99.9954427619778
Europe & Central Asia (IDA & IBRD countries),TEC,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,2022,95.1512774990179
Europe & Central Asia (IDA & IBRD countries),TEC,"Population, total",SP.POP.TOTL,2022,460942269.0
European Union,EUU,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2022,34605.1747492534
European Union,EUU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2022,3.56155233245134
European Union,EUU,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2022,22.8657674703213
European Union,EUU,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,2022,6.14634944277267
European Union,EUU,Forest area (% of land area),AG.LND.FRST.ZS,2022,39.9291602010185
European Union,EUU,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2022,2922.75771263617
European Union,EUU,Access to electricity (% of population),EG.ELC.ACCS.ZS,2022,100.0
European Union,EUU,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,2022,100.0
European Union,EUU,"Population, total",SP.POP.TOTL,2022,447202673.0
Fragile and conflict affected situations,FCS,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2022,1421.76860683137
Fragile and conflict affected situations,FCS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2022,1.62071663646515
Fragile and conflict affected situations,FCS,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,2022,0.820161424665418
Fragile and conflict affected situations,FCS,Forest area (% of land area),AG.LND.FRST.ZS,2022,22.7884218951678
Fragile and conflict affected situations,FCS,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2022,498.689646479432
Fragile and conflict affected situations,FCS,Access to electricity (% of population),EG.ELC.ACCS.ZS,2022,57.9458706435872
Fragile and conflict affected situations,FCS,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,2022,31.3143118230977
Fragile and conflict affected situations,FCS,"Population, total",SP.POP.TOTL,2022,1036390026.0
Heavily indebted poor countries (HIPC),HPC,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2022,982.924394594556
Heavily indebted poor countries (HIPC),HPC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2022,4.87387497765388
Heavily indebted poor countries (HIPC),HPC,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2022,26.6647458157565
Heavily indebted poor countries (HIPC),HPC,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,2022,0.322431223423067
Heavily indebted poor countries (HIPC),HPC,Forest area (% of land area),AG.LND.FRST.ZS,2022,26.7630800789891
Heavily indebted poor countries (HIPC),HPC,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2022,400.784696544082
Heavily indebted poor countries (HIPC),HPC,Access to electricity (% of population),EG.ELC.ACCS.ZS,2022,48.7171277289385
Heavily indebted poor countries (HIPC),HPC,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,2022,16.5804409338906
Heavily indebted poor countries (HIPC),HPC,"Population, total",SP.POP.TOTL,2022,893906294.0
High income,HIC,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2022,40813.0270730428
High income,HIC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2022,3.04532150391606
High income,HIC,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2022,22.8659852964161
High income,HIC,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,2022,10.2078833994944
High income,HIC,Forest area (% of land area),AG.LND.FRST.ZS,2022,36.2114810620203
High income,HIC,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2022,4552.18488980022
High income,HIC,Access to electricity (% of population),EG.ELC.ACCS.ZS,2022,99.9797997493664
High income,HIC,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,2022,99.9861254687034
High income,HIC,"Population, total",SP.POP.TOTL,2022,1398001706.0
IBRD only,IBD,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2022,6949.77744058703
IBRD only,IBD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2022,3.77001425774095
IBRD only,IBD,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2022,35.2430390174132
IBRD only,IBD,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,2022,4.94841494972312
IBRD only,IBD,Forest area (% of land area),AG.LND.FRST.ZS,2022,33.7580959081929
IBRD only,IBD,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2022,1713.40135253771
IBRD only,IBD,Access to electricity (% of population),EG.ELC.ACCS.ZS,2022,98.9686574577803
